uri,label,wkt
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp13_Pin_m506p0_106p0,nml_mp_cp13,POINT (262.9834668885047 -337.5902556069287)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp14_Pin_m357p0_195p0,nml_mp_cp14,POINT (279.28319233372764 -327.85417824640064)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp30_Pin_m298p0_948p0,nml_mp_cp30,POINT (285.7374460335139 -245.48040012867432)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp31_Pin_263p0_973p0,nml_mp_cp31,POINT (347.10755324673573 -242.74554693751475)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp34_Pin_251p0_1221p0,nml_mp_cp34,POINT (345.79482368067755 -215.61580328121178)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp36_Pin_601p0_m54p0,nml_mp_cp36,POINT (384.0827693573757 -355.09331603034997)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp37_Pin_m63p0_245p0,nml_mp_cp37,POINT (311.44506670215407 -322.3844718640815)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp38_Pin_m102p0_851p0,nml_mp_cp38,POINT (307.1786956124648 -256.0916305103734)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp39_Pin_34p0_1474p0,nml_mp_cp39,POINT (322.0562973611247 -187.9390889866769)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de101_Pin_1017p0_27p0,nml_mp_de101,POINT (429.59072764739403 -346.2323916909929)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de102_Pin_1369p0_217p0,nml_mp_de102,POINT (468.0974615851019 -325.4475074381802)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de24_Pin_1218p0_m242p0,nml_mp_de24,POINT (451.57894787886926 -375.65941202786996)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de25_Pin_865p0_174p0,nml_mp_de25,POINT (412.9628198106566 -330.1514549269747)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de27_Pin_2300p0_m664p0,nml_mp_de27,POINT (569.9433970851189 -421.8237338946435)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de29_Pin_1110p0_64p0,nml_mp_de29,POINT (439.7643817843453 -342.18480896807677)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de2_Pin_1713p0_m268p0,nml_mp_de2,POINT (505.7290424787709 -378.50365934667593)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de30_Pin_602p0_1178p0,nml_mp_de30,POINT (384.1921634878805 -220.31975077000624)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_de31_Pin_697p0_244p0,nml_mp_de31,POINT (394.5846058858415 -322.4938659917279)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gf2_Pin_687p0_2377p0,nml_mp_gf2,POINT (393.49066458079295 -89.15619172199314)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gf42_Pin_2092p0_708p0,nml_mp_gf42,POINT (547.1894179401098 -271.7349907638062)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gf43_Pin_965p0_1760p0,nml_mp_gf43,POINT (423.9022328611418 -156.6523684798114)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gf44_Pin_676p0_1642p0,nml_mp_gf44,POINT (392.2873291452396 -169.56087554208457)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr100_Pin_1230p0_433p0,nml_mp_gr100,POINT (452.8916774449275 -301.8183758665615)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr11_b_Pin_1939p0_432p0,nml_mp_gr11_b,POINT (530.4521159728674 -301.9277699942079)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr12_town_Pin_1178p0_342p0,nml_mp_gr12_town,POINT (447.20318265867525 -311.77324148238233)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr13_Pin_722p0_323p0,nml_mp_gr13,POINT (397.3194591484628 -313.85172990766364)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr27_Pin_1632p0_702p0,nml_mp_gr27,POINT (496.86811790787795 -272.3913555296845)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr29_Pin_932p0_865p0,nml_mp_gr29,POINT (420.29222655448166 -254.5601127233241)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr31_Pin_1485p0_538p0,nml_mp_gr31,POINT (480.78718072366473 -290.3319924636913)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr33_Pin_933p0_1272p0,nml_mp_gr33,POINT (420.4016206849865 -210.03670277124624)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr34_Pin_552p0_986p0,nml_mp_gr34,POINT (378.7224569626379 -241.32342327811176)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr38_Pin_912p0_779p0,nml_mp_gr38,POINT (418.1043439443846 -263.968007700913)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr41_Pin_1270p0_1282p0,nml_mp_gr41,POINT (457.26744266512156 -208.94276149478242)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_gr42_ponds_Pin_1331p0_494p0,nml_mp_gr42_ponds,POINT (463.9404846259175 -295.14533408013216)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_hs11_Pin_m85p0_1491p0,nml_mp_hs11,POINT (309.0383958310473 -186.07938881668838)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_hs16_Pin_324p0_1342p0,nml_mp_hs16,POINT (353.78059520753175 -202.37911383599945)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_hs2_Pin_2288p0_789p0,nml_mp_hs2,POINT (568.6306675190608 -262.8740664244492)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_mp5_Pin_392p0_825p0,nml_mp_mp5,POINT (361.21939608186165 -258.9358778291794)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb100_Pin_m662p0_m838p0,nml_mp_sb100,POINT (245.9179825297478 -440.8583121051142)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb10_Pin_m603p0_m171p0,nml_mp_sb10,POINT (252.37223622953405 -367.8924289649768)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb11_Pin_m752p0_m80p0,nml_mp_sb11,POINT (236.07251078431113 -357.93756334915594)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb12_Pin_m551p0_22p0,nml_mp_sb12,POINT (258.06073101578636 -346.77936232922485)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb13_Pin_m637p0_148p0,nml_mp_sb13,POINT (248.6528357923691 -332.99570224578065)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb14_Pin_m556p0_177p0,nml_mp_sb14,POINT (257.5137603632621 -329.8232725440355)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb18_Pin_m762p0_m308p0,nml_mp_sb18,POINT (234.9785694792626 -382.8794244525312)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb19_Pin_m407p0_26p0,nml_mp_sb19,POINT (273.81348580848504 -346.3417858186393)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb20_Pin_m521p0_m187p0,nml_mp_sb20,POINT (261.3425549309319 -369.6427350073189)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb23_Pin_m463p0_m32p0,nml_mp_sb23,POINT (267.6874145002133 -352.6866452221295)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb24_swamp_Pin_m330p0_m420p0,nml_mp_sb24_swamp,POINT (282.23683385735865 -395.1315667489261)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb25_Pin_m811p0_m153p0,nml_mp_sb25,POINT (229.61825708452488 -365.92333466734186)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb26_Pin_m836p0_m344p0,nml_mp_sb26,POINT (226.88340382190358 -386.817613047801)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb30_Pin_m487p0_m126p0,nml_mp_sb30,POINT (265.06195536809685 -362.96969322088955)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb3_Pin_m640p0_m333p0,nml_mp_sb3,POINT (248.32465340085454 -385.6142776436908)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb5_Pin_m621p0_m495p0,nml_mp_sb5,POINT (250.40314188044673 -403.3361263224048)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_sb7_Pin_m673p0_m396p0,nml_mp_sb7,POINT (244.71464709419445 -392.5061076854129)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm100_Pin_489p0_m1040p0,nml_mp_tm100,POINT (371.83062674083226 -462.9559258896835)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm101_Pin_242p0_m1306p0,nml_mp_tm101,POINT (344.81027650613385 -492.05476384362134)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm12_Pin_670p0_m393p0,nml_mp_tm12,POINT (391.6309643622105 -392.1779253024738)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm15_Pin_m235p0_m694p0,nml_mp_tm15,POINT (292.62927625531955 -425.105557724035)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm3_Pin_590p0_m1046p0,nml_mp_tm3,POINT (382.8794339218223 -463.6122906555618)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm4_Pin_m265p0_m1115p0,nml_mp_tm4,POINT (289.34745234017396 -471.1604854631622)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_tm5_Pin_239p0_m1233p0,nml_mp_tm5,POINT (344.4820941146193 -484.0689925254354)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_pop_aard_Pin_204p0_m1365p0,nml_pop_aard,POINT (340.6532995469495 -498.50901737475795)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_pop_axii_Pin_1649p0_1777p0,nml_pop_axii,POINT (498.7278181264604 -154.7926683098229)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_pop_ignii_Pin_590p0_2264p0,nml_pop_ignii,POINT (382.8794339218223 -101.51772814603441)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_pop_yrden_Pin_1303p0_m277p0,nml_pop_yrden,POINT (460.8774489717817 -379.48820649549333)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_novigrad_piers_Pin_378p0_1751p0,novigrad_piers,POINT (359.6878782547937 -157.63691562862883)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_novigrad_rich_district_noticeboard_Pin_689p0_2015p0,novigrad_rich_district_noticeboard,POINT (393.70945284180266 -128.75686592998375)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_oxenfurt_harbor_Pin_1637p0_1035p0,oxenfurt_harbor,POINT (497.4150885604022 -235.963111023439)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_petes_ferry_station_Pin_685p0_311p0,petes_ferry_station,POINT (393.27187631978325 -315.1644594394202)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_pit_camp_nml_mp_Pin_1107p0_634p0,pit_camp_nml_mp,POINT (439.4361993928307 -279.8301562096385)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_pop_ignii2_nml_mp_Pin_1529p0_m676p0,pop_ignii2_nml_mp,POINT (485.6005224658782 -423.13646342640016)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_pop_quen2_nml_mp_Pin_1168p0_m1021p0,pop_quen2_nml_mp,POINT (446.10924135362666 -460.87743746440225)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_pop_yrden2_nml_mp_Pin_m196p0_m719p0,pop_yrden2_nml_mp,POINT (296.89564734500874 -427.8404109151946)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_popiels_tower_Pin_189p0_m720p0,popiels_tower,POINT (339.0123875893767 -427.949805042841)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_q104_teleport_from_queen_Pin_m321p0_m828p0,q104_teleport_from_queen,POINT (283.2213810319023 -439.7643708286503)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_q602_village_noticeboard_Pin_2248p0_2475p0,q602_village_noticeboard,POINT (564.2549022988667 -78.43556721264764)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_rudnik_notice_board_Pin_199p0_m457p0,rudnik_notice_board,POINT (340.10632889442525 -399.17914947184227)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_sb101_nml_mp_2_Pin_m215p0_m701p0,sb101_nml_mp_2,POINT (294.81715886541656 -425.8713166175597)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_sb5b_mp_nml_yet_Pin_m673p0_m490p0,sb5b_mp_nml_yet,POINT (244.71464709419445 -402.7891556841729)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_sb7_camp_mp_Pin_m634p0_m635p0,sb7_camp_mp,POINT (248.98101818388366 -418.65130419289846)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_shipwreck_shore_Pin_m641p0_m11p0,shipwreck_shore,POINT (248.2152592703497 -350.3893685415555)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_southern_farms_notice_board_Pin_1584p0_1840p0,southern_farms_notice_board,POINT (491.61719964364505 -147.90083826810076)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1003_mp_armor_set_Pin_511p0_2228p0,th1003_mp_armor_set,POINT (374.237297611939 -105.45591674130418)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1003_mp_crossbow_Pin_m36p0_1471p0,th1003_mp_crossbow,POINT (314.3987082257851 -188.26727136961605)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1003_mp_silver_sword_Pin_2158p0_1464p0,th1003_mp_silver_sword,POINT (554.40943055343 -189.03303026314072)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1003_mp_steel_sword_Pin_712p0_1388p0,th1003_mp_steel_sword,POINT (396.22551784341425 -197.34698396426583)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1005_mp_armor_set_Pin_1275p0_m232p0,th1005_mp_armor_set,POINT (457.81441331764586 -374.5654707514061)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1005_mp_silver_sword_Pin_m301p0_949p0,th1005_mp_silver_sword,POINT (285.4092636419993 -245.37100600102792)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1005_mp_steel_sword_Pin_1053p0_1092p0,th1005_mp_steel_sword,POINT (433.52891634556875 -229.72764574759515)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1007_mp_upgrade_2a_Pin_915p0_759p0,th1007_mp_upgrade_2a,POINT (418.4325263358992 -266.15589025384065)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1007_mp_upgrade_2b_Pin_1532p0_m483p0,th1007_mp_upgrade_2b,POINT (485.92870485739274 -402.02339679064823)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1007_mp_upgrade_2c_Pin_1119p0_m746p0,th1007_mp_upgrade_2c,POINT (440.74892895888894 -430.79405236164695)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1007_mp_upgrade_3a_Pin_1445p0_m1210p0,th1007_mp_upgrade_3a,POINT (476.4114155034706 -481.55292758956864)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1007_mp_upgrade_3b_Pin_m303p0_359p0,th1007_mp_upgrade_3b,POINT (285.1904753809896 -309.9135413123938)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_th1007_mp_upgrade_3c_Pin_758p0_m916p0,th1007_mp_upgrade_3c,POINT (401.25764784663744 -449.39105406153203)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_tm5_mappin_ent_Pin_238p0_m1234p0,tm5_mappin_ent,POINT (344.3726999841145 -484.1783866530818)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_toderas_noticeboard_Pin_617p0_1557p0,toderas_noticeboard,POINT (385.83307544545335 -178.85937639202712)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_whitebridge_noticeboard_Pin_1705p0_1042p0,whitebridge_noticeboard,POINT (504.85388943473214 -235.1973521299143)
http://cgi.di.uoa.gr/witcher/resource/Warehouse_of_Woe,Warehouse of Woe,POINT (352.3584715109687 -162.55965137271608)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_Abandoned_Village_Pin_23p0_m244p0,Abandoned Village,POINT (320.8529619255713 -375.8782002831627)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_Blacksmith_Pin_9p0_m33p0,Blacksmith,POINT (319.3214440985034 -352.7960393497759)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_Blacksmith_Pin_m333p0_346p0,Blacksmith,POINT (281.90865146584406 -311.3356649717968)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_Crossroads_Pin_475p0_47p0,Crossroads,POINT (370.29910891376437 -344.0445091380653)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_HighlightedByMedalionFX_Pin_50p0_15p0,HighlightedByMedalionFX,POINT (323.8066034492023 -347.5451212227496)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_Sawmill_Pin_m291p0_15p0,Sawmill,POINT (286.50320494704783 -347.5451212227496)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_bandit_campfire2_Pin_m376p0_145p0,bandit_campfire2,POINT (277.20470385413546 -333.3238846287198)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_bandit_campfire3_Pin_m178p0_m334p0,bandit_campfire3,POINT (298.8647416940961 -385.7236717713372)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_bandit_campfire_Pin_260p0_m120p0,bandit_campfire,POINT (346.7793708552212 -362.31332845501123)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_bandits_camp_Pin_359p0_298p0,bandits_camp,POINT (357.6093897752015 -316.5865830988232)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_bandits_road_Pin_399p0_10p0,bandits_road,POINT (361.98515499539565 -348.09209186098144)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_bandits_sanctuary_Pin_410p0_m95p0,bandits_sanctuary,POINT (363.188490430949 -359.57847526385166)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_beached_boats_Pin_169p0_m137p0,beached_boats,POINT (336.8245049792797 -364.17302862499974)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_boat_wreck_Pin_505p0_m137p0,boat_wreck,POINT (373.5809328289099 -364.17302862499974)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_cemetary_wraith_Pin_m34p0_329p0,cemetary_wraith,POINT (314.6174964867948 -313.1953651417853)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_contraband_prologue_1_Pin_326p0_m181p0,contraband_prologue_1,POINT (353.99938346854145 -368.98637024144057)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_dead_horses_prologue_Pin_m245p0_345p0,dead_horses_prologue,POINT (291.535334950271 -311.4450590994432)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lumbermill_camp_mp_Pin_m361p0_17p0,lumbermill_camp_mp,POINT (278.8456158117082 -347.3263329674568)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_aard_prologue_02_Pin_m38p0_424p0,lw_aard_prologue_02,POINT (314.17991996477537 -302.80292301537895)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_axii_prologue_04_Pin_m225p0_168p0,lw_axii_prologue_04,POINT (293.7232175603681 -330.80781969285295)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_ghouls_nest01_Pin_500p0_236p0,lw_ghouls_nest01,POINT (373.03396217638567 -323.36901901289895)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_hengestone_ghoulnest_pin_Pin_m30p0_418p0,lw_hengestone_ghoulnest_pin,POINT (315.0550730088142 -303.4592877812572)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_ignii_prologue_01_Pin_m23p0_296p0,lw_ignii_prologue_01,POINT (315.82083192234813 -316.80537135411595)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_monster_nest_ghoul5_Pin_551p0_34p0,lw_monster_nest_ghoul5,POINT (378.6130628321331 -345.46663279746826)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_quen_prologue_03_Pin_500p0_243p0,lw_quen_prologue_03,POINT (373.03396217638567 -322.6032601193742)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_lw_yrden_prologue_05_Pin_206p0_m270p0,lw_yrden_prologue_05,POINT (340.8720878079592 -378.72244760196867)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_mq0001_start_Pin_476p0_m106p0,mq0001_start,POINT (370.4085030442692 -360.7818106679619)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_mq0003_mp_cave_Pin_41p0_m261p0,mq0003_mp_cave,POINT (322.8220562746587 -377.7379004531512)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_mq0003_mp_cave_exit_03_Pin_86p0_m214p0,mq0003_mp_cave_exit_03,POINT (327.744792147377 -372.59637645377126)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_mq0005_start_Pin_4p0_m37p0,mq0005_start,POINT (318.77447344597914 -353.23361586036145)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_pop_quen2_prlg_Pin_m94p0_m324p0,pop_quen2_prlg,POINT (308.05384865650365 -384.62973049487334)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_prologue_village_noticeboard_Pin_4p0_m15p0,prologue_village_noticeboard,POINT (318.77447344597914 -350.826945052141)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_q002_herbalist_mappin_Pin_m237p0_3p0,q002_herbalist_mappin,POINT (292.41048799430985 -348.85785075450616)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_road_protection_shrine_Pin_227p0_m212p0,road_protection_shrine,POINT (343.1693645485611 -372.37758819847846)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_spoils_of_war_entity_Pin_m214p0_424p0,spoils_of_war_entity,POINT (294.92655299592144 -302.80292301537895)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_th1001_mp_castle_Pin_404p0_m89p0,th1001_mp_castle,POINT (362.5321256479199 -358.9221104979734)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_th1001_mp_crypt_Pin_m36p0_322p0,th1001_mp_crypt,POINT (314.3987082257851 -313.96112403531)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_unknown_merchant_Pin_73p0_7p0,unknown merchant,POINT (326.3226684508139 -348.42027424392063)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_unknown_merchant_Pin_m368p0_m2p0,unknown merchant,POINT (278.0798568981742 -349.4048213927381)
http://cgi.di.uoa.gr/witcher/resource/White_Orchard_waterhag_Pin_m431p0_192p0,waterhag,POINT (271.18802667636857 -328.18236062933977)
http://cgi.di.uoa.gr/witcher/resource/Winespring_Grange,Winespring Grange,POINT (501.4626713890817 -99.32984559310674)
http://cgi.di.uoa.gr/witcher/resource/Woe_is_Me,Woe is Me,POINT (378.3942745711234 -393.9282313448159)
http://cgi.di.uoa.gr/witcher/resource/Worthy_of_Trust,Worthy of Trust,POINT (305.10020713287264 -289.5662335701666)
http://cgi.di.uoa.gr/witcher/resource/X_Marks_the_Spot,X Marks the Spot,POINT (397.7570356704822 -365.92333466734186)
http://cgi.di.uoa.gr/witcher/resource/A_Plea_Ignored,A Plea Ignored,POINT (238.58857578592273 -421.71433976699717)
http://cgi.di.uoa.gr/witcher/resource/An_Unpaid_Debt,An Unpaid Debt,POINT (312.976584529222 -280.59591510316324)
http://cgi.di.uoa.gr/witcher/resource/Arette,Arette,POINT (424.55859764417085 -136.0862724822914)
http://cgi.di.uoa.gr/witcher/resource/Armed_Assault,Armed Assault,POINT (348.6390710738037 -353.34300998800785)
http://cgi.di.uoa.gr/witcher/resource/Bandits_Camp,Bandits' Camp,POINT (390.53702305716195 -393.8188372171695)
http://cgi.di.uoa.gr/witcher/resource/Bay_Of_Winds,Bay Of Winds,POINT (456.93926027360703 -146.80689699163693)
http://cgi.di.uoa.gr/witcher/resource/Berengar_s_Blade,Berengar's Blade,POINT (311.44506670215407 -348.74845662685976)
http://cgi.di.uoa.gr/witcher/resource/Coopers_Gate,Coopers' Gate,POINT (265.49953189011626 -481.44353346192224)
http://cgi.di.uoa.gr/witcher/resource/Defender_of_the_Faith,Defender of the Faith,POINT (310.78870191912495 -332.3393374799023)
http://cgi.di.uoa.gr/witcher/resource/Draken_Hollow_Outpost,Draken Hollow Outpost,POINT (541.3915290233526 -124.38110082412842)
http://cgi.di.uoa.gr/witcher/resource/Electors_Square,Electors' Square,POINT (369.42395586972555 -109.61289359186674)
http://cgi.di.uoa.gr/witcher/resource/Equine_Phantoms,Equine Phantoms,POINT (365.2669789105412 -354.2181630091789)
http://cgi.di.uoa.gr/witcher/resource/Fake_Papers,Fake Papers,POINT (413.1816080716663 -245.48040012867432)
http://cgi.di.uoa.gr/witcher/resource/Funeral_Pyres,Funeral Pyres,POINT (403.44553045673445 -288.14410991076363)
http://cgi.di.uoa.gr/witcher/resource/Gate_of_the_Hierarch,Gate of the Hierarch,POINT (400.1637065415889 -163.32541026624074)
http://cgi.di.uoa.gr/witcher/resource/Gustfields_Farm,Gustfields Farm,POINT (505.2914659567515 -215.39701502591902)
http://cgi.di.uoa.gr/witcher/resource/Hard_Times,Hard Times,POINT (375.00305652547297 -327.3072076081687)
http://cgi.di.uoa.gr/witcher/resource/Hunter_s_Cottage,Hunter's Cottage,POINT (438.7798346098016 -49.883699896941664)
http://cgi.di.uoa.gr/witcher/resource/Lucian_s_Windmill,Lucian's Windmill,POINT (363.95424934448295 -189.7987891566654)
http://cgi.di.uoa.gr/witcher/resource/Lynch_Mob,Lynch Mob,POINT (274.579244722019 -332.77691399048786)
http://cgi.di.uoa.gr/witcher/resource/Martin_Feuille_s_Farmstead,Martin Feuille's Farmstead,POINT (521.7005855324793 -114.97320584653951)
http://cgi.di.uoa.gr/witcher/resource/Master_of_the_Arena,Master of the Arena,POINT (167.15420856625448 -197.78456047485136)
http://cgi.di.uoa.gr/witcher/resource/Mill,Mill,POINT (318.77447344597914 -326.8696310975832)
http://cgi.di.uoa.gr/witcher/resource/Monster_Slayer,Monster Slayer,POINT (328.6199451914158 -304.9908055683066)
